0.0,-0.0579,-0.0587,0.0019,-0.1378,-0.0583,-0.0332,0.0112
0.0579,0.0,0.1052,-0.01,-0.0086,-0.005,-0.0127,0.082
0.0587,-0.1052,0.0,-0.0069,-0.2573,-0.109,-0.0705,0.1032
-0.0019,0.01,0.0069,0.0,0.0236,0.0097,0.0053,-0.0044
0.1378,0.0086,0.2573,-0.0236,0.0,-0.0038,-0.0252,0.1917
0.0583,0.005,0.109,-0.0097,0.0038,0.0,-0.0091,0.0795
0.0332,0.0127,0.0705,-0.0053,0.0252,0.0091,0.0,0.0419
-0.0112,-0.082,-0.1032,0.0044,-0.1917,-0.0795,-0.0419,0.0
